BcuEnyMagtSoc,BcuDchaPwrLongTiMax,BcuChrgPwrLongTiMax,FrntGerMotGenrPwr,EmsFuCns,EmsEngSpd,EmsEngTqFlywh,FrntGerSpd,FrntGerTq,BcuDchaPwrShoTiMax,BcuChrgPwrShoTiMax,step
19.4199579320398,197.6798317281592,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.6798317281592,105.1433504,17400
19.416649404089405,197.66659761635762,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.66659761635762,105.1433504,17500
19.413340895243067,197.65336358097227,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.65336358097227,105.1433504,17600
19.410032367292672,197.6401294691707,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.6401294691707,105.1433504,17700
19.406723858446334,197.62689543378534,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.62689543378534,105.1433504,17800
19.40341533049594,197.61366132198376,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.61366132198376,105.1433504,17900
19.400106821649597,197.6004272865984,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.6004272865984,105.1433504,18000
19.396798312803256,197.58719325121302,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.58719325121302,105.1433504,18100
19.393489784852864,197.57395913941144,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.57395913941144,105.1433504,18200
19.390181276006523,197.5607251040261,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.5607251040261,105.1433504,18300
19.386872748056135,197.54749099222454,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.54749099222454,105.1433504,18400
19.38356423920979,197.53425695683916,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.53425695683916,105.1433504,18500
19.3802557112594,197.5210228450376,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.5210228450376,105.1433504,18600
19.37694720241306,197.50778880965225,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.50778880965225,105.1433504,18700
19.37363867446267,197.49455469785067,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.49455469785067,105.1433504,18800
19.370330165616323,197.4813206624653,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.4813206624653,105.1433504,18900
19.36702163766593,197.4680865506637,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.4680865506637,105.1433504,19000
19.36371312881959,197.45485251527836,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.45485251527836,105.1433504,19100
19.360404619973252,197.441618479893,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.441618479893,105.1433504,19200
19.357096092022857,197.42838436809143,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.42838436809143,105.1433504,19300
19.35378758317652,197.41515033270608,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.41515033270608,105.1433504,19400
19.350479055226124,197.4019162209045,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.4019162209045,105.1433504,19500
19.347170546379786,197.38868218551914,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.38868218551914,105.1433504,19600
19.34386201842939,197.37544807371756,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.37544807371756,105.1433504,19700
19.340553509583046,197.36221403833218,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.36221403833218,105.1433504,19800
19.337244981632658,197.34897992653063,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.34897992653063,105.1433504,19900
19.333936472786313,197.33574589114525,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.33574589114525,105.1433504,20000
19.330627963939975,197.3225118557599,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.3225118557599,105.1433504,20100
19.327319435989583,197.30927774395832,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.30927774395832,105.1433504,20200
19.32401092714324,197.29604370857297,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.29604370857297,105.1433504,20300
19.32070239919285,197.28280959677141,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.28280959677141,105.1433504,20400
19.31739389034651,197.26957556138603,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.26957556138603,105.1433504,20500
19.31408536239612,197.25634144958448,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.25634144958448,105.1433504,20600
19.310776853549775,197.2431074141991,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.2431074141991,105.1433504,20700
19.30746832559938,197.22987330239752,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.22987330239752,105.1433504,20800
19.304159816753042,197.21663926701217,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.21663926701217,105.1433504,20900
19.3008513079067,197.2034052316268,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.2034052316268,105.1433504,21000
19.29754277995631,197.19017111982524,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.19017111982524,105.1433504,21100
19.29423427110997,197.17693708443988,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.17693708443988,105.1433504,21200
19.290925743159576,197.1637029726383,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.1637029726383,105.1433504,21300
19.287617234313238,197.15046893725295,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.15046893725295,105.1433504,21400
19.284308706362843,197.13723482545137,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.13723482545137,105.1433504,21500
19.281000197516498,197.124000790066,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.124000790066,105.1433504,21600
19.277691669566106,197.11076667826444,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.11076667826444,105.1433504,21700
19.274383160719765,197.09753264287906,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.09753264287906,105.1433504,21800
19.271074651873427,197.0842986074937,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.0842986074937,105.1433504,21900
19.267766123923032,197.07106449569213,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.07106449569213,105.1433504,22000
19.264457615076694,197.05783046030677,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.05783046030677,105.1433504,22100
19.2611490871263,197.0445963485052,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.0445963485052,105.1433504,22200
19.25784057827996,197.03136231311984,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.03136231311984,105.1433504,22300
19.25453205032957,197.0181282013183,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.0181282013183,105.1433504,22400
19.251223541483224,197.0048941659329,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,197.0048941659329,105.1433504,22500
19.247915032636882,196.99166013054753,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.99166013054753,105.1433504,22600
19.244606485582437,196.97842594232975,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.97842594232975,105.1433504,22700
19.2412979767361,196.9651919069444,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.9651919069444,105.1433504,22800
19.23798946788976,196.95195787155905,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.95195787155905,105.1433504,22900
19.23468095904342,196.93872383617366,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.93872383617366,105.1433504,23000
19.231372450197078,196.9254898007883,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.9254898007883,105.1433504,23100
19.228063903142633,196.91225561257053,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.91225561257053,105.1433504,23200
19.224755394296295,196.89902157718518,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.89902157718518,105.1433504,23300
19.22144688544995,196.8857875417998,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.8857875417998,105.1433504,23400
19.218138376603612,196.87255350641445,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.87255350641445,105.1433504,23500
19.214829829549167,196.85931931819667,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.85931931819667,105.1433504,23600
19.211521320702822,196.8460852828113,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.8460852828113,105.1433504,23700
19.208212811856484,196.83285124742594,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.83285124742594,105.1433504,23800
19.204904303010146,196.81961721204058,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.81961721204058,105.1433504,23900
19.201595794163808,196.80638317665523,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.80638317665523,105.1433504,24000
19.19828724710936,196.79314898843745,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.79314898843745,105.1433504,24100
19.194978738263018,196.77991495305207,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.77991495305207,105.1433504,24200
19.191670229416673,196.7666809176667,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.7666809176667,105.1433504,24300
19.188361720570335,196.75344688228134,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.75344688228134,105.1433504,24400
19.18505317351589,196.74021269406356,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.74021269406356,105.1433504,24500
19.18174466466955,196.7269786586782,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.7269786586782,105.1433504,24600
19.17843615582321,196.71374462329283,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.71374462329283,105.1433504,24700
19.17512764697687,196.70051058790747,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.70051058790747,105.1433504,24800
19.17181913813053,196.68727655252212,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.68727655252212,105.1433504,24900
19.168510591076085,196.67404236430434,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.67404236430434,105.1433504,25000
19.165202082229747,196.660808328919,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.660808328919,105.1433504,25100
19.161893573383402,196.6475742935336,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.6475742935336,105.1433504,25200
19.15858506453706,196.63434025814826,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.63434025814826,105.1433504,25300
19.155276517482616,196.62110606993048,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.62110606993048,105.1433504,25400
19.151968008636274,196.6078720345451,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.6078720345451,105.1433504,25500
19.148659499789936,196.59463799915974,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.59463799915974,105.1433504,25600
19.14534892770589,196.58139571082356,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.58139571082356,105.1433504,25700
19.14203824099753,196.56815296399012,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.56815296399012,105.1433504,25800
19.13872755428917,196.55491021715667,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.55491021715667,105.1433504,25900
19.13541686758081,196.54166747032323,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.54166747032323,105.1433504,26000
19.132106180872448,196.5284247234898,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.5284247234898,105.1433504,26100
19.128795494164088,196.51518197665635,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.51518197665635,105.1433504,26200
19.125484807455724,196.50193922982288,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.50193922982288,105.1433504,26300
19.122174120747363,196.48869648298944,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.48869648298944,105.1433504,26400
19.1188633958309,196.4754535833236,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.4754535833236,105.1433504,26500
19.11555270912254,196.46221083649016,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.46221083649016,105.1433504,26600
19.11224202241418,196.44896808965672,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.44896808965672,105.1433504,26700
19.10893133570582,196.43572534282328,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.43572534282328,105.1433504,26800
19.10562064899746,196.42248259598983,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.42248259598983,105.1433504,26900
19.10230996228909,196.40923984915636,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.40923984915636,105.1433504,27000
19.09899927558073,196.39599710232292,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.39599710232292,105.1433504,27100
19.09568858887237,196.38275435548948,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.38275435548948,105.1433504,27200
19.09237790216401,196.36951160865604,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.36951160865604,105.1433504,27300
19.089067177247543,196.35626870899017,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.35626870899017,105.1433504,27400
19.085756490539183,196.34302596215673,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.34302596215673,105.1433504,27500
19.082445803830822,196.3297832153233,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.3297832153233,105.1433504,27600
19.079135117122462,196.31654046848985,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.31654046848985,105.1433504,27700
19.0758244304141,196.3032977216564,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.3032977216564,105.1433504,27800
19.072513743705734,196.29005497482294,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.29005497482294,105.1433504,27900
19.069203056997374,196.2768122279895,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.2768122279895,105.1433504,28000
19.065892370289014,196.26356948115605,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.26356948115605,105.1433504,28100
19.062581683580653,196.2503267343226,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.2503267343226,105.1433504,28200
19.059270958664186,196.23708383465674,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.23708383465674,105.1433504,28300
19.055960271955826,196.2238410878233,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.2238410878233,105.1433504,28400
19.052649585247465,196.21059834098986,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.21059834098986,105.1433504,28500
19.049338898539105,196.19735559415642,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.19735559415642,105.1433504,28600
19.046028211830745,196.18411284732298,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.18411284732298,105.1433504,28700
19.04271752512238,196.17087010048954,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.17087010048954,105.1433504,28800
19.03940683841402,196.1576273536561,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.1576273536561,105.1433504,28900
19.03609615170566,196.14438460682265,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.14438460682265,105.1433504,29000
19.0327854649973,196.1311418599892,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.1311418599892,105.1433504,29100
19.029474740080836,196.11789896032334,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.11789896032334,105.1433504,29200
19.026164053372476,196.1046562134899,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.1046562134899,105.1433504,29300
19.022853366664112,196.09141346665643,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.09141346665643,105.1433504,29400
19.01954267995575,196.078170719823,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.078170719823,105.1433504,29500
19.01623199324739,196.06492797298955,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.06492797298955,105.1433504,29600
19.012921306539027,196.0516852261561,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.0516852261561,105.1433504,29700
19.009610619830667,196.03844247932267,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.03844247932267,105.1433504,29800
19.006299933122307,196.02519973248923,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.02519973248923,105.1433504,29900
19.002989246413946,196.0119569856558,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,196.0119569856558,105.1433504,30000
18.99967852149748,195.99871408598992,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.99871408598992,105.1433504,30100
18.99636783478912,195.98547133915648,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.98547133915648,105.1433504,30200
18.99305714808076,195.97222859232303,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.97222859232303,105.1433504,30300
18.9897464613724,195.9589858454896,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.9589858454896,105.1433504,30400
18.986435774664038,195.94574309865615,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.94574309865615,105.1433504,30500
18.98312508795567,195.93250035182268,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.93250035182268,105.1433504,30600
18.97981440124731,195.91925760498924,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.91925760498924,105.1433504,30700
18.97650371453895,195.9060148581558,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.9060148581558,105.1433504,30800
18.973192989622483,195.89277195848993,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.89277195848993,105.1433504,30900
18.969882302914122,195.8795292116565,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.8795292116565,105.1433504,31000
18.966571616205762,195.86628646482305,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.86628646482305,105.1433504,31100
18.9632609294974,195.8530437179896,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.8530437179896,105.1433504,31200
18.95995024278904,195.83980097115617,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.83980097115617,105.1433504,31300
18.95663955608068,195.82655822432272,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.82655822432272,105.1433504,31400
18.953328869372317,195.81331547748925,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.81331547748925,105.1433504,31500
18.950018182663957,195.8000727306558,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.8000727306558,105.1433504,31600
18.946707495955593,195.78682998382237,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.78682998382237,105.1433504,31700
18.94339677103913,195.77358708415653,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.77358708415653,105.1433504,31800
18.94008608433077,195.7603443373231,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.7603443373231,105.1433504,31900
18.93677539762241,195.74710159048965,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.74710159048965,105.1433504,32000
18.93346471091405,195.7338588436562,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.7338588436562,105.1433504,32100
18.930154024205688,195.72061609682277,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.72061609682277,105.1433504,32200
18.926843337497328,195.70737334998933,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.70737334998933,105.1433504,32300
18.923532650788964,195.69413060315586,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.69413060315586,105.1433504,32400
18.920221964080604,195.6808878563224,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.6808878563224,105.1433504,32500
18.916911277372243,195.66764510948897,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.66764510948897,105.1433504,32600
18.913600552455776,195.6544022098231,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.6544022098231,105.1433504,32700
18.910289865747416,195.64115946298966,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.64115946298966,105.1433504,32800
18.906979179039055,195.62791671615622,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.62791671615622,105.1433504,32900
18.903668492330695,195.61467396932278,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.61467396932278,105.1433504,33000
18.900357805622335,195.60143122248934,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.60143122248934,105.1433504,33100
18.897047118913974,195.5881884756559,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.5881884756559,105.1433504,33200
18.893736432205607,195.57494572882243,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.57494572882243,105.1433504,33300
18.890425745497247,195.561702981989,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.561702981989,105.1433504,33400
18.887115058788886,195.54846023515555,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.54846023515555,105.1433504,33500
18.88380433387242,195.53521733548968,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.53521733548968,105.1433504,33600
18.88049364716406,195.52197458865624,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.52197458865624,105.1433504,33700
18.8771829604557,195.5087318418228,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.5087318418228,105.1433504,33800
18.873872273747338,195.49548909498935,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.49548909498935,105.1433504,33900
18.870561587038978,195.4822463481559,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.4822463481559,105.1433504,34000
18.867250900330617,195.46900360132247,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.46900360132247,105.1433504,34100
18.86394021362225,195.455760854489,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.455760854489,105.1433504,34200
18.86062952691389,195.44251810765556,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.44251810765556,105.1433504,34300
18.85731884020553,195.42927536082212,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.42927536082212,105.1433504,34400
18.854008115289066,195.41603246115625,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.41603246115625,105.1433504,34500
18.850697428580705,195.4027897143228,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.4027897143228,105.1433504,34600
18.847386741872345,195.38954696748937,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.38954696748937,105.1433504,34700
18.84407605516398,195.37630422065592,105.1433504,-18.886947094570903,1.6077071855860738e-05,2000.0,100.0,2000.0,-100.0,195.37630422065592,105.1433504,34800
